Edge Removed,EB,Next Edge To Be Removed,EB,Modularity,Community Size,Communities,Louvian,Label Propagation,Infomap,Walktrap,FastGreedy,Girvan-Newman
"(50, 51)",0.023450051622976004,"(37, 61)",0.022318333291363433,0.5686811981930617,2,"[[0, 2, 3, 4, 8, 10, 11, 12, 14, 15, 16, 18, 20, 21, 23, 24, 28, 29, 30, 33, 34, 35, 36, 37, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 58, 59, 61], [32, 1, 22, 6, 7, 41, 39, 13, 60, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31]]"
"(37, 61)",0.022318333291363433,"(10, 29)",0.025414490908938298,0.5736888888888889,2,"[[0, 2, 3, 4, 8, 10, 11, 12, 14, 15, 16, 18, 20, 21, 23, 24, 28, 29, 30, 33, 34, 35, 36, 37, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 58, 59, 61], [32, 1, 22, 6, 7, 41, 39, 13, 60, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31]]"
"(10, 29)",0.025414490908938298,"(43, 53)",0.02800063794246766,0.5782397189315797,2,"[[0, 2, 3, 4, 8, 10, 11, 12, 14, 15, 16, 18, 20, 21, 23, 24, 28, 29, 30, 33, 34, 35, 36, 37, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 58, 59, 61], [32, 1, 22, 6, 7, 41, 39, 13, 60, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31]]"
"(43, 53)",0.02800063794246766,"(2, 61)",0.041248016922263354,0.583340942293645,2,"[[0, 2, 3, 4, 8, 10, 11, 12, 14, 15, 16, 18, 20, 21, 23, 24, 28, 29, 30, 33, 34, 35, 36, 37, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 58, 59, 61], [32, 1, 22, 6, 7, 41, 39, 13, 60, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31]]"
"(2, 61)",0.041248016922263354,"(18, 20)",0.026269105182378582,0.5817252070896387,3,"[[0, 2, 3, 4, 8, 10, 11, 12, 14, 15, 16, 18, 20, 21, 23, 24, 28, 29, 30, 33, 34, 35, 36, 37, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 55, 58, 59], [32, 1, 22, 6, 7, 41, 39, 13, 60, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [53, 61]]"
"(18, 20)",0.026269105182378582,"(42, 50)",0.023446942034990686,0.5878213548508163,3,"[[0, 2, 3, 4, 8, 10, 11, 12, 14, 15, 16, 18, 20, 21, 23, 24, 28, 29, 30, 33, 34, 35, 36, 37, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 55, 58, 59], [32, 1, 22, 6, 7, 41, 39, 13, 60, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [53, 61]]"
"(42, 50)",0.023446942034990686,"(0, 14)",0.02637481216323493,0.5929845422116528,3,"[[0, 2, 3, 4, 8, 10, 11, 12, 14, 15, 16, 18, 20, 21, 23, 24, 28, 29, 30, 33, 34, 35, 36, 37, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 55, 58, 59], [32, 1, 22, 6, 7, 41, 39, 13, 60, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [53, 61]]"
"(0, 14)",0.02637481216323493,"(0, 15)",0.027961334366286613,0.5981867283950618,3,"[[0, 2, 3, 4, 8, 10, 11, 12, 14, 15, 16, 18, 20, 21, 23, 24, 28, 29, 30, 33, 34, 35, 36, 37, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 55, 58, 59], [32, 1, 22, 6, 7, 41, 39, 13, 60, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [53, 61]]"
"(0, 15)",0.027961334366286613,"(0, 40)",0.04057066090381796,0.6029390190229351,3,"[[0, 2, 3, 4, 8, 10, 11, 12, 14, 15, 16, 18, 20, 21, 23, 24, 28, 29, 30, 33, 34, 35, 36, 37, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 55, 58, 59], [32, 1, 22, 6, 7, 41, 39, 13, 60, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [53, 61]]"
"(0, 40)",0.04057066090381796,"(20, 47)",0.051681513738626374,0.608237452886332,3,"[[0, 2, 3, 4, 8, 10, 11, 12, 14, 15, 16, 18, 20, 21, 23, 24, 28, 29, 30, 33, 34, 35, 36, 37, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 55, 58, 59], [32, 1, 22, 6, 7, 41, 39, 13, 60, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [53, 61]]"
"(20, 47)",0.051681513738626374,"(8, 28)",0.052399037592057156,0.6135757758664051,3,"[[0, 2, 3, 4, 8, 10, 11, 12, 14, 15, 16, 18, 20, 21, 23, 24, 28, 29, 30, 33, 34, 35, 36, 37, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 55, 58, 59], [32, 1, 22, 6, 7, 41, 39, 13, 60, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [53, 61]]"
"(8, 28)",0.052399037592057156,"(20, 28)",0.06765449953264811,0.618469387755102,3,"[[0, 2, 3, 4, 8, 10, 11, 12, 14, 15, 16, 18, 20, 21, 23, 24, 28, 29, 30, 33, 34, 35, 36, 37, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 55, 58, 59], [32, 1, 22, 6, 7, 41, 39, 13, 60, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [53, 61]]"
"(20, 28)",0.06765449953264811,"(2, 44)",0.11845584346906399,0.6239066300916101,3,"[[0, 2, 3, 4, 8, 10, 11, 12, 14, 15, 16, 18, 20, 21, 23, 24, 28, 29, 30, 33, 34, 35, 36, 37, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 55, 58, 59], [32, 1, 22, 6, 7, 41, 39, 13, 60, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [53, 61]]"
"(2, 44)",0.11845584346906399,"(14, 24)",0.01975652879936327,0.6293845830707834,4,"[[0, 2, 10, 47, 28, 42, 30], [32, 1, 22, 6, 7, 41, 39, 13, 60, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [3, 4, 8, 11, 12, 14, 15, 16, 18, 20, 21, 23, 24, 29, 33, 34, 35, 36, 37, 38, 40, 43, 44, 45, 46, 49, 50, 51, 52, 55, 58, 59], [53, 61]]"
"(14, 24)",0.01975652879936327,"(21, 33)",0.021647062908300353,0.6361820022377325,4,"[[0, 2, 10, 47, 28, 42, 30], [32, 1, 22, 6, 7, 41, 39, 13, 60, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [3, 4, 8, 11, 12, 14, 15, 16, 18, 20, 21, 23, 24, 29, 33, 34, 35, 36, 37, 38, 40, 43, 44, 45, 46, 49, 50, 51, 52, 55, 58, 59], [53, 61]]"
"(21, 33)",0.021647062908300353,"(37, 45)",0.02433855438879236,0.6430579584775087,4,"[[0, 2, 10, 47, 28, 42, 30], [32, 1, 22, 6, 7, 41, 39, 13, 60, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [3, 4, 8, 11, 12, 14, 15, 16, 18, 20, 21, 23, 24, 29, 33, 34, 35, 36, 37, 38, 40, 43, 44, 45, 46, 49, 50, 51, 52, 55, 58, 59], [53, 61]]"
"(37, 45)",0.02433855438879236,"(21, 37)",0.029553152206510218,0.6500137174211248,4,"[[0, 2, 10, 47, 28, 42, 30], [32, 1, 22, 6, 7, 41, 39, 13, 60, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [3, 4, 8, 11, 12, 14, 15, 16, 18, 20, 21, 23, 24, 29, 33, 34, 35, 36, 37, 38, 40, 43, 44, 45, 46, 49, 50, 51, 52, 55, 58, 59], [53, 61]]"
"(21, 37)",0.029553152206510218,"(29, 52)",0.0319080355568986,0.6570505680552461,4,"[[0, 2, 10, 47, 28, 42, 30], [32, 1, 22, 6, 7, 41, 39, 13, 60, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [3, 4, 8, 11, 12, 14, 15, 16, 18, 20, 21, 23, 24, 29, 33, 34, 35, 36, 37, 38, 40, 43, 44, 45, 46, 49, 50, 51, 52, 55, 58, 59], [53, 61]]"
"(29, 52)",0.0319080355568986,"(45, 50)",0.0482463068396437,0.6641698230538753,4,"[[0, 2, 10, 47, 28, 42, 30], [32, 1, 22, 6, 7, 41, 39, 13, 60, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [3, 4, 8, 11, 12, 14, 15, 16, 18, 20, 21, 23, 24, 29, 33, 34, 35, 36, 37, 38, 40, 43, 44, 45, 46, 49, 50, 51, 52, 55, 58, 59], [53, 61]]"
"(45, 50)",0.0482463068396437,"(8, 45)",0.0487786759336204,0.6713728191000918,4,"[[0, 2, 10, 47, 28, 42, 30], [32, 1, 22, 6, 7, 41, 39, 13, 60, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [3, 4, 8, 11, 12, 14, 15, 16, 18, 20, 21, 23, 24, 29, 33, 34, 35, 36, 37, 38, 40, 43, 44, 45, 46, 49, 50, 51, 52, 55, 58, 59], [53, 61]]"
"(8, 45)",0.0487786759336204,"(15, 40)",0.05797936125804977,0.6745527649903852,4,"[[0, 2, 10, 47, 28, 42, 30], [32, 1, 22, 6, 7, 41, 39, 13, 60, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [3, 4, 8, 11, 12, 14, 15, 16, 18, 20, 21, 23, 24, 29, 33, 34, 35, 36, 37, 38, 40, 43, 44, 45, 46, 49, 50, 51, 52, 55, 58, 59], [53, 61]]"
"(15, 40)",0.05797936125804977,"(23, 36)",0.05903024350935508,0.6818047337278107,4,"[[0, 2, 10, 47, 28, 42, 30], [32, 1, 22, 6, 7, 41, 39, 13, 60, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [3, 4, 8, 11, 12, 14, 15, 16, 18, 20, 21, 23, 24, 29, 33, 34, 35, 36, 37, 38, 40, 43, 44, 45, 46, 49, 50, 51, 52, 55, 58, 59], [53, 61]]"
"(23, 36)",0.05903024350935508,"(45, 59)",0.09518773135906927,0.6891412775674539,4,"[[0, 2, 10, 47, 28, 42, 30], [32, 1, 22, 6, 7, 41, 39, 13, 60, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [3, 4, 8, 11, 12, 14, 15, 16, 18, 20, 21, 23, 24, 29, 33, 34, 35, 36, 37, 38, 40, 43, 44, 45, 46, 49, 50, 51, 52, 55, 58, 59], [53, 61]]"
"(45, 59)",0.09518773135906927,"(15, 59)",0.12691697514542571,0.696563720703125,4,"[[0, 2, 10, 47, 28, 42, 30], [32, 1, 22, 6, 7, 41, 39, 13, 60, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [3, 4, 8, 11, 12, 14, 15, 16, 18, 20, 21, 23, 24, 29, 33, 34, 35, 36, 37, 38, 40, 43, 44, 45, 46, 49, 50, 51, 52, 55, 58, 59], [53, 61]]"
"(15, 59)",0.12691697514542571,"(13, 32)",0.0117985780598155,0.7040734081468162,5,"[[0, 2, 10, 47, 28, 42, 30], [32, 1, 22, 6, 7, 41, 39, 13, 60, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [33, 34, 3, 36, 37, 38, 49, 8, 44, 43, 12, 14, 16, 40, 50, 20, 46, 52, 58, 59], [35, 4, 11, 45, 15, 18, 51, 21, 23, 24, 55, 29], [53, 61]]"
"(13, 32)",0.0117985780598155,"(9, 32)",0.02009518773135907,0.7048374905517762,5,"[[0, 2, 10, 47, 28, 42, 30], [32, 1, 22, 6, 7, 41, 39, 13, 60, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [33, 34, 3, 36, 37, 38, 49, 8, 44, 43, 12, 14, 16, 40, 50, 20, 46, 52, 58, 59], [35, 4, 11, 45, 15, 18, 51, 21, 23, 24, 55, 29], [53, 61]]"
"(9, 32)",0.02009518773135907,"(17, 57)",0.01143071189343003,0.7107840000000001,6,"[[0, 2, 10, 47, 28, 42, 30], [1, 22, 6, 7, 41, 39, 13, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [33, 34, 3, 36, 37, 38, 49, 8, 44, 43, 12, 14, 16, 40, 50, 20, 46, 52, 58, 59], [35, 4, 11, 45, 15, 18, 51, 21, 23, 24, 55, 29], [32, 60], [53, 61]]"
"(17, 57)",0.01143071189343003,"(3, 14)",0.010285563194077205,0.7113683662851196,6,"[[0, 2, 10, 47, 28, 42, 30], [1, 22, 6, 7, 41, 39, 13, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [33, 34, 3, 36, 37, 38, 49, 8, 44, 43, 12, 14, 16, 40, 50, 20, 46, 52, 58, 59], [35, 4, 11, 45, 15, 18, 51, 21, 23, 24, 55, 29], [32, 60], [53, 61]]"
"(3, 14)",0.010285563194077205,"(8, 37)",0.012735765908690284,0.7126710291493158,6,"[[0, 2, 10, 47, 28, 42, 30], [1, 22, 6, 7, 41, 39, 13, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [33, 34, 3, 36, 37, 38, 49, 8, 12, 43, 44, 14, 16, 40, 50, 20, 46, 52, 58, 59], [35, 4, 11, 45, 15, 18, 51, 21, 23, 24, 55, 29], [32, 60], [53, 61]]"
"(8, 37)",0.012735765908690284,"(8, 20)",0.015230037017451084,0.7190271432410642,6,"[[0, 2, 10, 47, 28, 42, 30], [1, 22, 6, 7, 41, 39, 13, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [33, 34, 3, 36, 37, 38, 49, 8, 12, 43, 44, 14, 16, 40, 50, 20, 46, 52, 58, 59], [35, 4, 11, 45, 15, 18, 51, 21, 23, 24, 55, 29], [32, 60], [53, 61]]"
"(8, 20)",0.015230037017451084,"(36, 59)",0.026969857218402962,0.7257359469981559,6,"[[0, 2, 10, 47, 28, 42, 30], [1, 22, 6, 7, 41, 39, 13, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [33, 34, 3, 36, 37, 38, 49, 8, 12, 43, 44, 14, 16, 40, 50, 20, 46, 52, 58, 59], [35, 4, 11, 45, 15, 18, 51, 21, 23, 24, 55, 29], [32, 60], [53, 61]]"
"(36, 59)",0.026969857218402962,"(6, 17)",0.009606909924202362,0.7324999999999998,7,"[[0, 2, 10, 47, 28, 42, 30], [1, 22, 6, 7, 41, 39, 13, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [8, 59, 3], [35, 4, 11, 45, 15, 18, 51, 21, 23, 24, 55, 29], [33, 34, 36, 37, 38, 40, 44, 43, 12, 14, 16, 49, 50, 20, 46, 52, 58], [32, 60], [53, 61]]"
"(6, 17)",0.009606909924202362,"(13, 17)",0.012127049752644682,0.7335640138408304,7,"[[0, 2, 10, 47, 28, 42, 30], [1, 22, 6, 7, 41, 39, 13, 48, 17, 19, 57, 54, 9, 56, 25, 26, 27, 5, 31], [8, 59, 3], [35, 4, 11, 45, 15, 18, 51, 21, 23, 24, 55, 29], [33, 34, 36, 37, 38, 40, 44, 43, 12, 14, 16, 49, 50, 20, 46, 52, 58], [32, 60], [53, 61]]"
"(13, 17)",0.012127049752644682,"(9, 17)",0.021016217169046364,0.7422795173800633,7,"[[0, 2, 10, 47, 28, 42, 30], [1, 22, 6, 7, 41, 39, 13, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [8, 59, 3], [35, 4, 11, 45, 15, 18, 51, 21, 23, 24, 55, 29], [33, 34, 36, 37, 38, 40, 44, 43, 12, 14, 16, 49, 50, 20, 46, 52, 58], [32, 60], [53, 61]]"
"(9, 17)",0.021016217169046364,"(1, 17)",0.021383910518199874,0.7495069033530573,7,"[[0, 2, 10, 47, 28, 42, 30], [1, 22, 6, 7, 41, 39, 13, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 5, 31], [8, 59, 3], [35, 4, 11, 45, 15, 18, 51, 21, 23, 24, 55, 29], [33, 34, 36, 37, 38, 40, 44, 43, 12, 14, 16, 49, 50, 20, 46, 52, 58], [32, 60], [53, 61]]"
"(1, 17)",0.021383910518199874,"(17, 27)",0.023003701745108407,0.7476218787158145,7,"[[0, 2, 10, 47, 28, 42, 30], [1, 22, 5, 6, 7, 41, 39, 13, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 31], [8, 59, 3], [35, 4, 11, 45, 15, 18, 51, 21, 23, 24, 55, 29], [33, 34, 36, 37, 38, 40, 44, 43, 12, 14, 16, 49, 50, 20, 46, 52, 58], [32, 60], [53, 61]]"
"(17, 27)",0.023003701745108407,"(17, 25)",0.02538339502908514,0.7455576559546313,7,"[[0, 2, 10, 47, 28, 42, 30], [1, 22, 5, 6, 7, 41, 39, 13, 48, 17, 19, 25, 54, 9, 56, 57, 26, 27, 31], [8, 59, 3], [35, 4, 11, 45, 15, 18, 51, 21, 23, 24, 55, 29], [33, 34, 36, 37, 38, 40, 44, 43, 12, 14, 16, 49, 50, 20, 46, 52, 58], [32, 60], [53, 61]]"
"(17, 25)",0.02538339502908514,"(54, 57)",0.010013598247337009,0.7476146506617419,8,"[[0, 2, 10, 47, 28, 42, 30], [1, 5, 6, 7, 41, 39, 13, 48, 19, 25, 54, 9, 56, 57, 26, 27], [8, 59, 3], [35, 4, 11, 45, 15, 18, 51, 21, 23, 24, 55, 29], [33, 34, 36, 37, 38, 40, 44, 43, 12, 14, 16, 49, 50, 20, 46, 52, 58], [17, 22, 31], [32, 60], [53, 61]]"
"(54, 57)",0.010013598247337009,"(1, 41)",0.013749338974087784,0.7480617119586498,8,"[[0, 2, 10, 47, 28, 42, 30], [1, 5, 6, 7, 41, 39, 13, 48, 19, 25, 54, 9, 56, 57, 26, 27], [8, 59, 3], [35, 4, 11, 45, 15, 18, 51, 21, 23, 24, 55, 29], [33, 34, 36, 37, 38, 40, 44, 43, 12, 14, 16, 49, 50, 20, 46, 52, 58], [17, 22, 31], [32, 60], [53, 61]]"
"(1, 41)",0.013749338974087784,"(1, 54)",0.016922263352723423,0.752670599489796,8,"[[0, 2, 10, 47, 28, 42, 30], [1, 5, 6, 7, 41, 39, 13, 48, 19, 57, 54, 9, 56, 25, 26, 27], [8, 59, 3], [35, 4, 11, 45, 15, 18, 51, 21, 23, 24, 55, 29], [33, 34, 36, 37, 38, 40, 44, 43, 12, 14, 16, 49, 50, 20, 46, 52, 58], [17, 22, 31], [32, 60], [53, 61]]"
"(1, 54)",0.016922263352723423,"(7, 54)",0.01850872554204125,0.7598409220030841,8,"[[0, 2, 10, 47, 28, 42, 30], [1, 5, 6, 7, 41, 39, 13, 48, 19, 57, 54, 9, 56, 25, 26, 27], [8, 59, 3], [35, 4, 11, 45, 15, 18, 51, 21, 23, 24, 55, 29], [33, 34, 36, 37, 38, 40, 44, 43, 12, 14, 16, 49, 50, 20, 46, 52, 58], [17, 22, 31], [32, 60], [53, 61]]"
"(7, 54)",0.01850872554204125,"(19, 54)",0.03172924378635643,0.7670661157024793,8,"[[0, 2, 10, 47, 28, 42, 30], [1, 5, 6, 7, 41, 39, 13, 48, 19, 57, 54, 9, 56, 25, 26, 27], [8, 59, 3], [35, 4, 11, 45, 15, 18, 51, 21, 23, 24, 55, 29], [33, 34, 36, 37, 38, 40, 44, 43, 12, 14, 16, 49, 50, 20, 46, 52, 58], [17, 22, 31], [32, 60], [53, 61]]"
"(19, 54)",0.03172924378635643,"(38, 58)",0.008461131676361713,0.7743455938052353,9,"[[0, 2, 10, 47, 28, 42, 30], [1, 7, 19, 25, 26, 27], [8, 59, 3], [35, 4, 11, 45, 15, 18, 51, 21, 23, 24, 55, 29], [5, 6, 39, 9, 13, 48, 54, 41, 56, 57], [33, 34, 36, 37, 38, 40, 44, 43, 12, 14, 16, 49, 50, 20, 46, 52, 58], [17, 22, 31], [32, 60], [53, 61]]"
"(38, 58)",0.008461131676361713,"(12, 33)",0.007932310946589107,0.7767489711934156,10,"[[0, 2, 10, 47, 28, 42, 30], [1, 7, 19, 25, 26, 27], [8, 59, 3], [35, 4, 11, 45, 15, 18, 51, 21, 23, 24, 55, 29], [5, 6, 39, 9, 13, 48, 54, 41, 56, 57], [33, 34, 36, 37, 38, 40, 44, 43, 12, 14, 16, 49, 50, 20, 46, 52], [17, 22, 31], [32, 60], [53, 61], [58]]"
"(12, 33)",0.007932310946589107,"(34, 49)",0.007006874669487044,0.7791073456197048,11,"[[0, 2, 10, 47, 28, 42, 30], [1, 7, 19, 25, 26, 27], [8, 59, 3], [35, 4, 11, 45, 15, 18, 51, 21, 23, 24, 55, 29], [5, 6, 39, 9, 13, 48, 54, 41, 56, 57], [12], [33, 34, 36, 37, 38, 40, 43, 44, 14, 16, 49, 50, 52, 46, 20], [17, 22, 31], [32, 60], [53, 61], [58]]"
"(34, 49)",0.007006874669487044,"(43, 46)",0.013749338974087784,0.7814168743325026,11,"[[0, 2, 10, 47, 28, 42, 30], [1, 7, 19, 25, 26, 27], [8, 59, 3], [35, 4, 11, 45, 15, 18, 51, 21, 23, 24, 55, 29], [5, 6, 39, 9, 13, 48, 54, 41, 56, 57], [12], [33, 34, 36, 37, 38, 40, 43, 44, 14, 16, 49, 50, 52, 46, 20], [17, 22, 31], [32, 60], [53, 61], [58]]"
"(43, 46)",0.013749338974087784,"(4, 51)",0.005817028027498678,0.7898412698412699,12,"[[0, 2, 10, 47, 28, 42, 30], [1, 7, 19, 25, 26, 27], [8, 59, 3], [35, 4, 11, 45, 15, 18, 51, 21, 23, 24, 55, 29], [5, 6, 39, 9, 13, 48, 54, 41, 56, 57], [12], [33, 34, 36, 37, 38, 40, 43, 44, 14, 16, 50, 52, 20], [17, 22, 31], [32, 60], [49, 46], [53, 61], [58]]"
"(4, 51)",0.005817028027498678,"(11, 51)",0.005288207297726071,0.7901257396449702,13,"[[0, 2, 10, 47, 28, 42, 30], [1, 7, 19, 25, 26, 27], [8, 59, 3], [4], [5, 6, 39, 9, 13, 48, 54, 41, 56, 57], [35, 11, 45, 15, 18, 51, 21, 23, 24, 55, 29], [12], [33, 34, 36, 37, 38, 40, 43, 44, 14, 16, 50, 52, 20], [17, 22, 31], [32, 60], [49, 46], [53, 61], [58]]"
